"set_id","set_title","trait_key","trait_name","trait_type","breakpoints","description","tier_effects","categories","guide_signal","source_url"
"set16","Lore & Legends","Bruiser","Bruiser","CLASS","2/4/6","Your team gains 150 maximum Health. Bruisers gain more.","2: 25% %i:scaleHealth% | 4: 40% %i:scaleHealth% | 6: 60% %i:scaleHealth%","defense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Caretaker","Caretaker","ORIGIN","1","After winning player combat, gain a random unit from Runeterra. After losing combat, gain free rerolls, with the amount increasing by stage. Rerolls on Loss: 2","","economy, choice","Non-combat or mixed economy","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Chainbreaker","Chainbreaker","ORIGIN","1","Sylas rotates between 3 different Abilities, depending on which one is most useful at the moment. He cannot cast the same one twice in a row.","","position","Visible formation rule","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Chronokeeper","Chronokeeper","ORIGIN","1","Every 2 casts, the Chronokeeper stores 2 XP. If he has enough stored for you to level up, he transfers you the required XP. If you are level 10, he instead gains 15% Damage Amp. Stored XP: ?","","offense","Special combat rule","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","DarkChild","Dark Child","ORIGIN","1","Annie summons Tibbers on your bench. He can be fielded, takes up a team slot, and can be equipped with items separately. His star level is the same as Annie's.","","summon, transformation","Board-changing summon","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Darkin","Darkin","ORIGIN","1/2/3","","1: Darkin gain 15% Omnivamp. | 2: AND you heal for 25% of the player damage you deal. | 3: AND whenever Darkin restore 525 Health, they deal 400 magic damage to the 2 closest enemies.","defense, offense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Defender","Defender","CLASS","2/4/6","Your team gains 12 Armor and Magic Resist. Defenders gain more.","2: 30 %i:scaleArmor%%i:scaleMR% | 4: 55 %i:scaleArmor%%i:scaleMR% | 6: 80 %i:scaleArmor%%i:scaleMR%","defense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Demacia","Demacia","ORIGIN","3/5/7/11","Each time your team loses 25% max Health, Demacians Rally, reducing their Mana cost by 10%. Demacians gain Armor and Magic Resist.","3: 12 %i:scaleArmor%%i:scaleMR% | 5: 35 %i:scaleArmor%%i:scaleMR% | 7: 35 %i:scaleArmor%%i:scaleMR%. On Rally, smite enemies for 5% of their max Health. | 11: 150 %i:scaleArmor%%i:scaleMR%. BATTLE FOR DEMACIA!","defense, offense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Disruptor","Disruptor","CLASS","2/4","Disruptors' abilities Dazzle enemies hit. Disruptors deal bonus damage to Dazzled enemies. Dazzle: Reduce damage dealt by 10%","2: 18% bonus damage | 4: 40% bonus damage","special","Special combat rule","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Dragonborn","Dragonborn","ORIGIN","1","On cast, Shyvana replaces her spell with Flame Breath. While transformed, all allies take 8% less damage from enemy Abilities.","","transformation","Visible transformation","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Emperor","Emperor","CLASS","1","Azir deploys two Guards who can be placed anywhere on the battlefield. They do not move or attack, and die when Azir does.","","special","Special combat rule","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Eternal","Eternal","ORIGIN","1","Every 3rd attack from Kindred on the same enemy deals 325% damage, as Wolf mauls their target.","","special","Special combat rule","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Freljord","Freljord","ORIGIN","3/5/7","Summon a Frozen Tower. Allies in front of it gain Health and allies behind it gain Damage Amp. Freljordians gain 150% more.","3: 8% %i:scaleHealth%, 10% %i:scaleDA% | 5: Two Towers. 12% %i:scaleHealth%, 16% %i:scaleDA% | 7: Towers stun enemies on death for 1.5 seconds. 16% %i:scaleHealth%, 22% %i:scaleDA%.","summon, position, transformation, defense, offense","Board-changing summon","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Glutton","Glutton","CLASS","1","Once per Planning phase, you can feed Tahm Kench a champion, permanently granting him either Health, Attack Speed, or Ability Power based on their role and star level. To feed, hold an ally from the bench over Tahm Kench until his mouth opens, then release. Current Stats: ? %i:scaleHealth%, ?% %i:scaleAS%, ?% %i:scaleAP%","","transformation, defense, offense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Gunslinger","Gunslinger","CLASS","2/4","Gunslingers gain Attack Damage. Every 4th attack from Gunslingers deals bonus physical damage.","2: 22% %i:scaleAD%, 100 bonus damage | 4: 44% %i:scaleAD%, 200 bonus damage","offense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Harvester","Harvester","ORIGIN","1","Each time an enemy champion dies, gain 10 Mana. Casting abilities does not consume Mana. All enemies lose 10 Armor and Magic Resist.","","defense, offense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Heroic","Heroic","CLASS","1","Galio cannot be fielded in combat. Instead, his traits count from the bench and when Demacians Rally, he joins the fight. On landing, he creates a 3-hex shockwave that deals 10% of his max Health as magic damage. Enemies hit are knocked up for 1 seconds, reduced by distance from the center.","","position, defense","Visible formation rule","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","HexMech","HexMech","ORIGIN","1","Gain a Pilot Hex. Combat Start: the unit within jumps into T-Hex, granting her 80% of their Health and bonus stats based on their role and star level. Tank: +20/30/40% Omnivamp Fighter: +20/30/40% Attack Damage Marksman: +12/20/30% Damage Amp Caster: +2/4/5 Mana Regen Assassin: +40/70/100% Crit Chance On death, the pilot ejects while T-Hex knocks back and Stuns nearby enemies for 1.5 seconds.","","position, transformation, defense, offense","Visible formation rule","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Huntress","Huntress","CLASS","1","While your strongest Neeko is alive, your strongest Nidalee cannot be targeted by basic attacks and gains 50% Durability.","","defense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Immortal","Immortal","CLASS","1","While Xin Zhao is not on your board, Zaahen gains the Ionia, Demacia, and Warden traits. On kill, Zaahen gains a stack of Determination for the rest of combat. If he has 3 or more Determination when dying, he spends it to revive and restore 60% max Health.","","transformation, defense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Invoker","Invoker","CLASS","2/4","Your team gains 1 Mana Regen. Invokers gain more Mana from all sources.","2: 25% more Mana | 4: 40% more Mana","offense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Ionia","Ionia","ORIGIN","3/5/7","Ionians gain Shield, Attack Damage, and Ability Power. Each game, they walk a different path. Path of Blades: Ionians gain Ability Power and their attacks have a chance to trigger an extra attack. Path of the Enlightened: Ionians gain Attack Damage and Ability Power, increased by your player level. After each player combat, gain bonus XP. Path of the Prosperous: Gain 1 gold for every 4 Ionian takedowns. Ionians gain Attack Damage and Ability Power, increased by 2% for each gold earned this way. Path of Spirits: Ionians gain bonus Health. Each time an Ionian casts, all Ionians gain stacking Attack Damage and Ability Power. Path of the Transcendent: Ionians gain bonus Health and deal bonus magic damage. 3-star Ionians gain 130% more.","","economy, transformation, defense, offense","Non-combat or mixed economy","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Ixtal","Ixtal","ORIGIN","3/5/7","Completing a Quest before combat ends grants you a new one at the start of next round.","3: Complete Quests to earn Sunshards (%i:Set16Ixtal%) and spend them for loot! | 5: Heal 2 player health at the start of each player combat. | 7: After winning combat, find 50 %i:Set16Ixtal% and unearth bonus loot.","economy, defense","Non-combat or mixed economy","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Juggernaut","Juggernaut","CLASS","2/4/6","Juggernauts gain Durability, increased while above 50% health. When a Juggernaut dies, other Juggernauts heal for 5% of their max Health.","2: 18% or 25% %i:scaleDR% | 4: 20% or 30% %i:scaleDR% | 6: 26% or 36% %i:scaleDR%","defense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Longshot","Longshot","CLASS","2/3/4/5","Longshots gain Damage Amp and deal more damage to targets farther away.","2: 18% %i:scaleDA% + 2% per Hex | 3: 24% %i:scaleDA% + 3% per Hex | 4: 28% %i:scaleDA% + 4% per Hex | 5: 32% %i:scaleDA% + 5% per Hex","position, offense","Visible formation rule","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Noxus","Noxus","ORIGIN","3/5/7/10","After the enemy team has lost 15% of their Health, summon Atakhan, Bringer of Ruin. Each Noxian champion's star level increases his power.","3: He slashes enemies, dealing magic damage. | 5: Noxians get more powerful the longer he is alive. | 7: He drains the souls of enemies on cast. | 10: After 10 seconds, BRING RUIN.","summon, transformation, defense","Board-changing summon","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Piltover","Piltover","ORIGIN","2/4/6","Build an invention on the right side of the board. After 8 seconds, the invention activates, triggering each of its Modules.","2: Choose a Module | 4: Choose a Second Module | 6: Choose a Third Module","choice","Special combat rule","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Quickstriker","Quickstriker","CLASS","2/3/4/5","Your team gains 15% Attack Speed. Quickstrikers gain bonus Attack Speed based on their target's missing Health.","2: 10-30% %i:scaleAS% | 3: 20-45% %i:scaleAS% | 4: 30-60% %i:scaleAS% | 5: 40-80% %i:scaleAS%","defense, offense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Riftscourge","Riftscourge","CLASS","1","Baron Nashor takes up 2 team slots and grants +2 to the Void trait. After 8 seconds, the board enters a Void Rift. The Rift grants Void units 30% Damage Amp and constantly strikes enemies with bolts of plasma, dealing 5% max Health as magic damage.","","defense, offense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","RuneMage","Rune Mage","ORIGIN","1","The Rune Mage benefits from all active Region traits, but contributes to none. He harnesses the Runic power from active Region traits to modify his Ability, enhancing it in unique ways.","","special","Special combat rule","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","ShadowIsles","Shadow Isles","ORIGIN","2/3/4/5","Whenever ANY champion dies in a player combat, gain Souls (%i:scaleSouls%). Shadow Isles champions' Abilities are uniquely empowered based on the number of Souls you have. Shadow Isles champions gain Attack Damage and Ability Power. Souls Collected: ? %i:scaleSouls%","2: 1x %i:scaleSouls%, 18% %i:scaleAD%%i:scaleAP% | 3: 1.3x %i:scaleSouls%, 20% %i:scaleAD%%i:scaleAP% | 4: 1.6x %i:scaleSouls%, 25% %i:scaleAD%%i:scaleAP% | 5: 1.9x %i:scaleSouls%, 33% %i:scaleAD%%i:scaleAP%","offense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Shurima","Shurima","ORIGIN","2/3/4","Each second, Shurimans gain 2% Attack Speed and restore 20 Health. At combat start, they gain additional effects.","2: 20% max Health | 3: 50 Armor and Magic Resist | 4: A Shuriman ascends to GODHOOD every ? seconds","transformation, defense, offense","Visible transformation","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Slayer","Slayer","CLASS","2/4/6","Slayers gain Omnivamp and Attack Damage. They increase the bonus Attack Damage by up to 50% based on their missing Health.","2: 20% %i:scaleAD%, 10% %i:scaleSV% | 4: 30% %i:scaleAD%, 16% %i:scaleSV% | 6: 40% %i:scaleAD%, 20% %i:scaleSV%","defense, offense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Soulbound","Soulbound","ORIGIN","1","Lucian and Senna fight together, swapping when either casts. Each champion has a unique ability. Your strongest Soulbound pair grants bonuses to your team while they survive. While Senna is out, all allies gain 7% Damage Reduction. While Lucian is out, all allies gain 7% Damage Amp.","","defense, offense","Special combat rule","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","StarForger","Star Forger","CLASS","1","Aurelion Sol gains 25/30/100% increased Stardust for each other unique Targonian fielded in combat. Current Bonus: ?%","","special","Special combat rule","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Targon","Targon","ORIGIN","1","Targonians are forged by the stars. They are traitless, but stronger than the average champion.","","special","Special combat rule","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","TheBoss","The Boss","CLASS","1","When Sett first drops below 45% max Health, he leaves combat to start doing sit-ups. Each sit-up restores 15% max Health and gives him 60% Attack and Move Speed. If he reaches full Health, he returns to combat Pumped Up, converting all damage from his attacks and Ability to true damage. If all of his allies die, he immediately returns to combat.","","transformation, defense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Vanquisher","Vanquisher","CLASS","2/3/4/5","Vanquishers' abilities can critically strike. They also gain Critical Strike Chance and Critical Strike Damage.","2: 15% %i:scaleCrit% , 15% %i:scaleCritMult% | 3: 20% %i:scaleCrit% , 20% %i:scaleCritMult% | 4: 25% %i:scaleCrit% , 25% %i:scaleCritMult% | 5: 30% %i:scaleCrit% , 30% %i:scaleCritMult%","offense","Special combat rule","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Void","Void","ORIGIN","2/4/6/9","Gain Mutations that only Void champions can use. Void champions gain Attack Speed. Champions can only have one Mutation at a time. Benching a champion removes their Mutation.","2: 1 Mutation, 8% %i:scaleAS% | 4: 2 Mutations, 18% %i:scaleAS% | 6: 3 Mutations, 33% %i:scaleAS% | 9: Mutations become supercharged, increasing their power by 100%. 40% %i:scaleAS%","transformation, offense","Visible transformation","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","Warden","Warden","CLASS","2/3/4/5","When Wardens first drop below 75% and 25% Health, they gain a Shield based on their max Health.","2: 16% %i:scaleHealth% | 3: 20% %i:scaleHealth% | 4: 26% %i:scaleHealth% | 5: 33% %i:scaleHealth%","transformation, defense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
"set16","Lore & Legends","WorldEnder","World Ender","CLASS","1","Aatrox gains Attack Damage equal to 200% of his Omnivamp. On first death, he becomes briefly untargetable and heals back to full Health over 2 seconds. Afterwards, he reduces his maximum Mana by 10 and gains 20% Durability.","","position, transformation, defense, offense","Primarily statistical","https://lolchess.gg/synergies/set16/guide?hl=en"
